X,Y,listing_id,host_id,price,room_type,latitude,longitude,region,inscriptio,COD_PRO
10.8104006957,43.8634926127,4198298,20429657,27.812079342299999,Private room,43.863492612700000,10.810400695700000,Toscana,201408,47
10.427207002199999,44.066923363900003,12668086,68823487,33.374495210799999,Entire home/apt,44.066923363900003,10.427207002199999,Toscana,201604,46
11.609308482599999,43.587464069299998,12725697,65697541,88.998653895399997,Entire home/apt,43.587464069299998,11.609308482599999,Toscana,201604,51
10.2772406544,43.915331214799998,12618635,53439675,394.931526661000021,Entire home/apt,43.915331214799998,10.277240654400000,Toscana,201601,46
10.570603394300001,43.846550915400002,13257464,65178806,278.120793423000009,Entire home/apt,43.846550915400002,10.570603394300001,Toscana,201603,46
10.400946901699999,43.714114353900001,13184715,38511353,55.624158684599998,Entire home/apt,43.714114353900001,10.400946901699999,Toscana,201507,50
12.238376196700001,43.4583124619,13106794,72841865,26.000000000000000,Entire home/apt,43.458312461900000,12.238376196700001,Umbria,201605,54
11.5601566754,42.921199647800002,12660398,2836989,109.023351022000000,Entire home/apt,42.921199647800002,11.560156675400000,Toscana,201207,53
10.2608745816,42.7781723027,13248877,74493521,66.748990421499997,Entire home/apt,42.778172302700000,10.260874581600000,Toscana,201605,49
11.5422751225,42.682781754700002,12585274,68249892,50.061742816100001,Entire home/apt,42.682781754700002,11.542275122500000,Toscana,201604,53
11.5601566754,42.921199647800002,12660398,2836989,109.023351022000000,Entire home/apt,42.921199647800002,11.560156675400000,Toscana,201207,53
11.5422751225,42.682781754700002,12585274,68249892,50.061742816100001,Entire home/apt,42.682781754700002,11.542275122500000,Toscana,201604,53
10.1997945698,43.928063181200002,13004408,63409316,114.585766890000002,Entire home/apt,43.928063181200002,10.199794569800000,Toscana,201603,46
11.085578165399999,43.776027884900003,135806,665544,83.436238026900000,Entire home/apt,43.776027884900003,11.085578165399999,Tuscany,201106,48
9.89764414745,44.0840944917,408116,2032434,72.311406289999994,Private room,44.084094491700000,9.897644147450000,Liguria,201203,11
10.1987102307,42.803310205300001,8397034,34369258,38.936911079200001,Private room,42.803310205300001,10.198710230700000,Toscana,201505,49
11.2758710214,43.653185071300001,13010366,71778446,133.497980842999993,Entire home/apt,43.653185071300001,11.275871021400000,Toscana,201605,48
11.469817490200001,43.6182697964,12621285,68513196,33.374495210799999,Private room,43.618269796400000,11.469817490200001,Toscana,201604,48
11.305606903,43.711400597500003,8623586,45199580,88.998653895399997,Entire home/apt,43.711400597500003,11.305606902999999,Firenze,201509,48
10.633784133200001,43.122750835300003,8532931,44927606,55.624158684599998,Entire home/apt,43.122750835300003,10.633784133200001,Toscana,201509,49
12.023619324,43.210018593299999,12948762,71128948,66.748990421499997,Entire home/apt,43.210018593299999,12.023619324000000,Toscana,201605,51
10.7401499421,43.525480543800001,7062785,19097268,38.936911079200001,Private room,43.525480543800001,10.740149942100000,Toscana,201407,50
11.065136985600001,43.037596528,13163861,29076086,133.497980842999993,Private room,43.037596528000002,11.065136985600001,Tuscany,201503,53
10.6161862098,43.5235912176,11838225,6437682,55.624158684599998,Private room,43.523591217600000,10.616186209800000,Toscana,201305,50
10.5587632883,43.027746136099999,4231869,21959203,55.624158684599998,Entire home/apt,43.027746136099999,10.558763288300000,Toscana,201409,49
10.854592975499999,43.679502365099999,4452749,23106662,99.011002458600004,Entire home/apt,43.679502365099999,10.854592975499999,Toscana,201410,50
10.6891111278,43.90510275,232225,1210361,61.186574553100002,Entire home/apt,43.905102749999998,10.689111127800000,Tuscany,201109,47
11.6084285203,43.595505939900001,98660,502379,205.809387133000001,Entire home/apt,43.595505939900001,11.608428520300000,Tuscany,201104,51
10.857502433600001,43.910613091,12897922,70640085,38.936911079200001,Entire home/apt,43.910613091000002,10.857502433600001,Toscana,201605,47
11.4894440952,43.0542347198,268092,1404395,150.185228448000004,Entire home/apt,43.054234719800000,11.489444095200000,Tuscany,201111,52
10.892519071100001,42.760345666299997,8477804,11810783,88.998653895399997,Entire home/apt,42.760345666299997,10.892519071100001,Toscana,201401,53
10.471851304399999,43.408140230699999,12969230,11012517,66.748990421499997,Entire home/apt,43.408140230699999,10.471851304399999,Toscana,201401,49
10.5577663983,43.879038853600001,8875031,22846255,222.496634738000012,Private room,43.879038853600001,10.557766398300000,Toscana,201410,46
11.1028209356,42.433441470200002,3702585,18872674,93.448586590100007,Entire home/apt,42.433441470200002,11.102820935600000,Tuscany,201407,53
11.2071666558,42.4389054329,12959227,47923116,83.436238026900000,Private room,42.438905432900000,11.207166655800000,Toscana,201511,53
10.490965403900001,44.08425489,13098575,22256673,51.169590643299998,Private room,44.084254889999997,10.490965403900001,Toscana,201410,46
10.868351901700001,43.4195604405,4606098,1812654,144.622812579999987,Entire home/apt,43.419560440500000,10.868351901700001,Toscana,201202,50
11.803180983700001,43.364243617200003,8732642,30454100,66.748990421499997,Entire home/apt,43.364243617200003,11.803180983700001,Toscana,201504,51
11.3654562,43.789093930900002,8600178,20471458,72.311406289999994,Entire home/apt,43.789093930900002,11.365456200000001,Firenze,201408,48
10.625554365199999,43.325081590800004,11407928,59888341,66.748990421499997,Private room,43.325081590800004,10.625554365199999,Toscana,201602,50
10.9505876806,43.534813186900003,4389902,22790711,121.260665931999995,Private room,43.534813186900003,10.950587680600000,Tuscany,201410,48
10.258140189700001,43.879935569200001,12803089,17064116,57.849125032000003,Entire home/apt,43.879935569200001,10.258140189700001,Toscana,201406,46
11.411460049,43.788337397500001,12914296,22197991,221.384151564999996,Entire home/apt,43.788337397500001,11.411460049000000,Toscana,201410,48
10.757958928600001,43.90823756,12881296,70481255,100.123485631999998,Entire home/apt,43.908237560000003,10.757958928600001,Pistoia,201605,47
10.1774293416,43.956671242100001,13055149,72279613,311.495288634000019,Entire home/apt,43.956671242100001,10.177429341600000,Toscana,201605,46
11.3703088585,43.941408972700003,4648574,24065329,66.748990421499997,Entire home/apt,43.941408972700003,11.370308858500000,Firenze,201411,48
10.773722726800001,43.884034749900003,12865165,35018221,133.497980842999993,Entire home/apt,43.884034749900003,10.773722726800001,Toscana,201506,47
11.748177585900001,43.27445685,12807053,69804756,44.499326947699998,Entire home/apt,43.274456850000000,11.748177585900001,Toscana,201605,51
11.122742558700001,43.424049990299999,4590551,20078793,55.624158684599998,Entire home/apt,43.424049990299999,11.122742558700001,None,201408,52
11.4763848037,43.903583857699999,12993957,2489449,144.622812579999987,Entire home/apt,43.903583857699999,11.476384803700000,Toscana,201205,48
10.906182637400001,43.538198760699999,12859046,18184171,94.561069763800006,Entire home/apt,43.538198760699999,10.906182637400001,Toscana,201407,48
11.0059015586,43.727963884200001,4452658,22801461,55.624158684599998,Private room,43.727963884200001,11.005901558600000,Toscana,201410,48
11.3149226548,43.847759867,12595360,1819422,133.497980842999993,Entire home/apt,43.847759867000001,11.314922654800000,Toscana,201202,48
11.7483026369,43.127264696799998,12694336,68805177,166.872476054000003,Entire home/apt,43.127264696799998,11.748302636900000,Toscana,201604,52
10.5269147181,42.9212023352,8745426,45876682,38.936911079200001,Entire home/apt,42.921202335200000,10.526914718100000,Toscana,201510,49
11.014054080099999,43.537942230399999,12845020,14079674,55.624158684599998,Entire home/apt,43.537942230399999,11.014054080099999,Toscana,201404,48
11.9218875156,43.341491007400002,12865790,70340544,66.748990421499997,Entire home/apt,43.341491007400002,11.921887515600000,Toscana,201605,51
11.2212555696,42.636285529799999,12870030,70379341,77.873822158400003,Entire home/apt,42.636285529799999,11.221255569600000,Toscana,201605,53
10.658554437699999,43.144780230400002,233957,1224173,154.635161143000005,Entire home/apt,43.144780230400002,10.658554437699999,Tuscany,201109,49
10.576910788399999,43.841340068699999,4600932,11978892,46.724293295099997,Private room,43.841340068699999,10.576910788399999,Tuscany,201402,46
11.178618692700001,43.139019511199997,12999584,71659464,77.873822158400003,Entire home/apt,43.139019511199997,11.178618692700001,Toscana,201605,52
10.3677456569,42.790832855600001,12865322,32131536,88.998653895399997,Private room,42.790832855600001,10.367745656900000,Toscana,201504,49
9.751410149550001,44.173693287399999,12898859,70648640,66.748990421499997,Entire home/apt,44.173693287399999,9.751410149550001,Liguria,201605,11
10.889542732100001,43.051678462600002,12994444,71612245,72.311406289999994,Entire home/apt,43.051678462600002,10.889542732100001,Toscana,201605,53
10.9505876806,43.534813186900003,4389902,22790711,121.260665931999995,Private room,43.534813186900003,10.950587680600000,Tuscany,201410,48
10.757958928600001,43.90823756,12881296,70481255,100.123485631999998,Entire home/apt,43.908237560000003,10.757958928600001,Pistoia,201605,47
11.1127283348,42.759712150799999,13086001,72623818,50.061742816100001,Entire home/apt,42.759712150799999,11.112728334800000,Toscana,201605,53
11.4763848037,43.903583857699999,12993957,2489449,144.622812579999987,Entire home/apt,43.903583857699999,11.476384803700000,Toscana,201205,48
11.214424189200001,43.6644122788,12884713,24348959,50.061742816100001,Entire home/apt,43.664412278800000,11.214424189200001,Toscana,201412,48
11.451101312300001,43.248839973899997,8824299,45011868,155.747644317000010,Entire home/apt,43.248839973899997,11.451101312300001,Toscana,201509,52
10.518748156099999,43.725010100699997,8568037,45092957,55.624158684599998,Entire home/apt,43.725010100699997,10.518748156099999,Toscana,201509,50
11.056053798400001,43.341126188099999,12617136,68494707,61.186574553100002,Entire home/apt,43.341126188099999,11.056053798400001,Tuscany,201604,52
10.889542732100001,43.051678462600002,12994444,71612245,72.311406289999994,Entire home/apt,43.051678462600002,10.889542732100001,Toscana,201605,53
10.0180733074,44.098402262800001,8676891,42992191,88.998653895399997,Private room,44.098402262800001,10.018073307400000,Liguria,201508,11
11.7266786089,43.721161827400003,8787383,42522541,190.234622701000006,Entire home/apt,43.721161827400003,11.726678608900000,Toscana,201508,51
10.752338497,43.392816331799999,12815672,54602704,43.386843773999999,Entire home/apt,43.392816331799999,10.752338497000000,Toscana,201601,50
10.1760197252,42.789381049799999,12970790,45904777,44.499326947699998,Private room,42.789381049799999,10.176019725200000,Toscana,201510,49
10.538797429800001,43.421724315500001,12995934,71624551,55.624158684599998,Entire home/apt,43.421724315500001,10.538797429800001,Toscana,201605,50
11.0899335509,43.7814879015,12912111,70287013,55.624158684599998,Entire home/apt,43.781487901500000,11.089933550900000,Toscana,201605,48
11.368410392,43.977875764799997,4281722,21766115,102.348451979999993,Entire home/apt,43.977875764799997,11.368410391999999,Toscana,201409,48
10.6292594625,43.312849775799997,4473602,23211160,94.561069763800006,Private room,43.312849775799997,10.629259462500000,Tuscany,201411,50
10.0802739489,44.299649346,288634,700014,88.998653895399997,Entire home/apt,44.299649346000002,10.080273948900000,Tuscany,201106,45
10.6789934869,43.077793344500002,12904037,70666072,77.873822158400003,Entire home/apt,43.077793344500002,10.678993486900000,Toscana,201605,49
11.8117471271,43.615187586099999,12841633,124798,60.074091379400002,Entire home/apt,43.615187586099999,11.811747127100000,Tuscany,201005,51
11.025530996600001,43.025267152399998,8694496,30544993,38.936911079200001,Entire home/apt,43.025267152399998,11.025530996600001,Toscana,201504,53
11.1253856447,43.421782154699997,7898029,40944912,124.598115453999995,Entire home/apt,43.421782154699997,11.125385644700000,Toscana,201508,52
9.92565530954,44.064274652800002,8565436,45078631,133.497980842999993,Entire home/apt,44.064274652800002,9.925655309540000,Liguria,201509,11
10.6519082466,44.035040543500003,12819565,69929995,77.873822158400003,Entire home/apt,44.035040543500003,10.651908246600000,Toscana,201605,46
10.5587016118,43.088323812200002,12780623,36047167,94.561069763800006,Entire home/apt,43.088323812200002,10.558701611800000,Toscana,201506,49
10.7665614361,43.885887071600003,12677949,49539108,27.812079342299999,Private room,43.885887071600003,10.766561436100000,Toscana,201511,47
11.5849768036,43.608932619199997,76000,404584,38.936911079200001,Entire home/apt,43.608932619199997,11.584976803600000,Tuscany,201102,51
11.7178547198,43.274582586199998,8708381,29383241,111.248317369000006,Entire home/apt,43.274582586199998,11.717854719800000,Toscana,201503,51
10.8066170466,42.776591183699999,12732128,67568424,88.998653895399997,Entire home/apt,42.776591183699999,10.806617046600000,Toscana,201604,53
10.795532764500001,42.893043501800001,8623328,18184171,60.074091379400002,Entire home/apt,42.893043501800001,10.795532764500001,Toscana,201407,53
11.597523021300001,43.297913085899999,7215479,29568103,44.499326947699998,Private room,43.297913085899999,11.597523021300001,Toscana,201503,52
10.5102964264,43.3560669437,8809905,46155033,127.935564975000005,Entire home/apt,43.356066943700000,10.510296426400000,Toscana,201510,49
10.609245075,43.159838828200002,12962327,37138968,44.499326947699998,Entire home/apt,43.159838828200002,10.609245075000000,Toscana,201506,49
11.315068634499999,43.848124991500001,359621,1819422,55.624158684599998,Entire home/apt,43.848124991500001,11.315068634499999,Tuscany,201202,48
10.540632180099999,43.179488093499998,12930340,70960491,133.497980842999993,Entire home/apt,43.179488093499998,10.540632180099999,Toscana,201605,49
10.5903433295,43.2877435272,12844301,70137140,88.998653895399997,Entire home/apt,43.287743527200000,10.590343329500000,None,201605,49
10.8080355711,43.727081828,4569017,10174018,51.174225989800000,Entire home/apt,43.727081828000003,10.808035571100000,Tuscany,201311,48
11.6738734909,43.182853827199999,3003972,15309142,100.123485631999998,Entire home/apt,43.182853827199999,11.673873490900000,Tuscany,201405,52
10.1837992308,42.785993343900003,336423,1712204,55.624158684599998,Private room,42.785993343900003,10.183799230800000,Tuscany,201202,49
11.3687255608,42.695686703500002,12826463,3313463,87.886170721699997,Private room,42.695686703500002,11.368725560800000,Tuscany,201208,53
11.4656252867,43.943076008799999,12583417,49231449,166.872476054000003,Entire home/apt,43.943076008799999,11.465625286700000,Toscana,201511,48
11.1001726341,42.998795899699999,4530808,22804921,166.872476054000003,Entire home/apt,42.998795899699999,11.100172634100000,Tuscany,201410,53
10.855689115700001,43.146505873700001,593556,708073,50.061742816100001,Entire home/apt,43.146505873700001,10.855689115700001,Tuscany,201106,53
10.427089476500001,42.814864367399998,12883467,70499581,66.748990421499997,Entire home/apt,42.814864367399998,10.427089476500001,Toscana,201605,49
11.6738703969,42.9908752913,12921326,70889514,200.246971265000013,Entire home/apt,42.990875291300000,11.673870396900000,Toscana,201605,52
11.1675352933,43.336817563899999,191269,925239,77.873822158400003,Entire home/apt,43.336817563899999,11.167535293300000,Tuscany,201108,52
10.399464292699999,42.765732004699998,8508961,44807603,55.624158684599998,Entire home/apt,42.765732004699998,10.399464292699999,Toscana,201509,49
10.6097511599,43.568551370599998,66889,297540,75.648855811100006,Private room,43.568551370599998,10.609751159900000,Tuscany,201011,50
11.724629012099999,43.068682927600001,4365123,3059237,100.123485631999998,Entire home/apt,43.068682927600001,11.724629012099999,Tuscany,201207,52
10.815813757100001,42.958063600599999,8480698,29926564,94.561069763800006,Entire home/apt,42.958063600599999,10.815813757100001,Tuscany,201503,53
10.189169825700001,43.973881327199997,251839,1321059,55.624158684599998,Private room,43.973881327199997,10.189169825700001,Tuscany,201110,46
11.2367297001,43.997276519400003,13094721,72486119,72.311406289999994,Private room,43.997276519400003,11.236729700100000,Toscana,201605,48
11.5495648295,42.910323186299998,342917,1739987,88.998653895399997,Private room,42.910323186299998,11.549564829500000,Tuscany,201202,53
11.5146582753,43.144296731499999,12811126,69848357,211.371803000999989,Entire home/apt,43.144296731499999,11.514658275300000,Toscana,201605,52
11.491923445,42.622394757800002,13122675,73017515,139.060396711000010,Entire home/apt,42.622394757800002,11.491923444999999,Toscana,201605,53
11.726088149200001,43.062895701499997,537794,2642299,100.123485631999998,Private room,43.062895701499997,11.726088149200001,Toscana,201206,52
11.237093702599999,44.017012715600004,4254203,22076375,189.122139527999991,Entire home/apt,44.017012715600004,11.237093702599999,Tuscany,201410,48
10.7111977051,43.673500852,12805265,33229061,66.748990421499997,Entire home/apt,43.673500851999997,10.711197705100000,Toscana,201505,50
10.7565151694,43.737277089800003,13113476,35954733,66.748990421499997,Entire home/apt,43.737277089800003,10.756515169400000,Toscana,201506,50
11.493035111099999,43.734029414200002,12997420,71633574,110.135834196000005,Entire home/apt,43.734029414200002,11.493035111099999,Toscana,201605,48
10.600719058899999,43.371665955799998,12601844,68116652,88.998653895399997,Private room,43.371665955799998,10.600719058899999,Toscana,201604,50
10.8080355711,43.727081828,4569017,10174018,51.174225989800000,Entire home/apt,43.727081828000003,10.808035571100000,Tuscany,201311,48
11.5607030399,42.927317697299998,198417,968185,88.998653895399997,Entire home/apt,42.927317697299998,11.560703039900000,Tuscany,201108,53
11.6738734909,43.182853827199999,3003972,15309142,100.123485631999998,Entire home/apt,43.182853827199999,11.673873490900000,Tuscany,201405,52
11.0982493988,43.880062245200001,13012155,1392788,94.561069763800006,Private room,43.880062245200001,11.098249398800000,Toscana,201111,100
10.1958853553,44.217315725500001,343584,1743505,102.339181287000002,Entire home/apt,44.217315725500001,10.195885355300000,Tuscany,201202,45
10.427089476500001,42.814864367399998,12883467,70499581,66.748990421499997,Entire home/apt,42.814864367399998,10.427089476500001,Toscana,201605,49
10.0248118663,44.255658930700001,8789190,44320920,315.945221328999992,Entire home/apt,44.255658930700001,10.024811866300000,Toscana,201509,45
10.1962464407,42.803511154500001,13009841,30917598,50.061742816100001,Entire home/apt,42.803511154500001,10.196246440700000,Toscana,201504,49
11.652204983,43.446679043099998,8876571,45339317,266.995961685999987,Entire home/apt,43.446679043099998,11.652204983000001,Toscana,201509,51
11.6738703969,42.9908752913,12921326,70889514,200.246971265000013,Entire home/apt,42.990875291300000,11.673870396900000,Toscana,201605,52
10.754387069,43.610197570499999,8730252,24357361,155.747644317000010,Entire home/apt,43.610197570499999,10.754387069000000,Toscana,201412,50
11.127894959,43.455231773599998,4463684,23159116,55.624158684599998,Entire home/apt,43.455231773599998,11.127894959000001,Tuscany,201410,52
10.1184466803,42.794226217,12620758,24908854,166.872476054000003,Entire home/apt,42.794226217000002,10.118446680300000,Toscana,201412,49
10.863667875200001,43.140921901399999,8468669,44598077,155.747644317000010,Entire home/apt,43.140921901399999,10.863667875200001,Toscana,201509,53
10.8927451722,42.933074443800002,12744764,45879365,61.186574553100002,Entire home/apt,42.933074443800002,10.892745172200000,Toscana,201510,53
11.007764572899999,43.611145282400003,4255518,16388381,100.123485631999998,Private room,43.611145282400003,11.007764572899999,firenze,201406,48
11.180720855700001,43.895636349199997,8606878,45221842,105.685901501000004,Entire home/apt,43.895636349199997,11.180720855700001,Toscana,201509,48
10.602694232,43.173563440400002,12755552,11252800,77.873822158400003,Entire home/apt,43.173563440400002,10.602694231999999,Toscana,201401,49
11.319302225,43.545734558100001,4299717,13134186,150.185228448000004,Entire home/apt,43.545734558100001,11.319302224999999,Firenze,201403,48
10.990972596800001,42.905180108899998,12785786,30348040,93.448586590100007,Entire home/apt,42.905180108899998,10.990972596800001,Toscana,201503,53
10.7779838961,43.5764645386,12865734,70339634,556.241586846000018,Entire home/apt,43.576464538600000,10.777983896100000,Toscana,201605,50
11.587490303199999,43.129527773200003,4306996,8209990,200.246971265000013,Entire home/apt,43.129527773200003,11.587490303199999,Tuscany,201308,52
10.541752219199999,43.180550243100001,12859707,42811845,478.367764688000022,Entire home/apt,43.180550243100001,10.541752219199999,Toscana,201508,49
10.806342496499999,42.775952506800003,12731060,67568424,111.248317369000006,Entire home/apt,42.775952506800003,10.806342496499999,Toscana,201604,53
11.1652906609,43.645956352699997,12596118,2203863,122.373149106000000,Private room,43.645956352699997,11.165290660900000,Toscana,201204,48
10.599375456400001,43.7332552393,326430,1669156,55.624158684599998,Entire home/apt,43.733255239300000,10.599375456400001,Tuscany,201201,50
11.0118949219,43.159341438200002,4515378,23412173,73.423889463699993,Entire home/apt,43.159341438200002,11.011894921900000,Tuscany,201411,53
11.8186172884,43.247565506400001,12978066,18730760,122.373149106000000,Entire home/apt,43.247565506400001,11.818617288400000,Toscana,201407,51
11.3197394463,43.093528179700002,12599790,18184171,139.060396711000010,Entire home/apt,43.093528179700002,11.319739446300000,Toscana,201407,52
10.0272714615,44.191548942300003,659514,3327256,55.624158684599998,Private room,44.191548942300003,10.027271461500000,Tuscany,201208,45
10.4026697167,42.812881381899999,4874442,4944794,61.186574553100002,Entire home/apt,42.812881381899999,10.402669716700000,Toscana,201302,49
11.609308482599999,43.587464069299998,12725697,65697541,88.998653895399997,Entire home/apt,43.587464069299998,11.609308482599999,Toscana,201604,51
10.4994807914,43.723912024500002,410373,1928382,51.174225989800000,Private room,43.723912024500002,10.499480791400000,Tuscany,201203,50
11.7217393504,43.057984508700002,12738906,69280629,1223.731491060000053,Entire home/apt,43.057984508700002,11.721739350400000,Toscana,201604,52
10.111826171500001,42.788324191199997,12690461,16233436,55.624158684599998,Entire home/apt,42.788324191199997,10.111826171500001,Toscana,201406,49
10.4176094254,42.859774084400001,133884,657194,66.748990421499997,Entire home/apt,42.859774084400001,10.417609425400000,Tuscany,201106,49
11.1809660628,43.140991640499998,577005,2769201,55.624158684599998,Entire home/apt,43.140991640499998,11.180966062800000,Tuscany,201206,52
10.1184466803,42.794226217,12620758,24908854,166.872476054000003,Entire home/apt,42.794226217000002,10.118446680300000,Toscana,201412,49
11.7260217336,43.069381559900002,617158,3059237,100.123485631999998,Entire home/apt,43.069381559900002,11.726021733600000,Tuscany,201207,52
10.863667875200001,43.140921901399999,8468669,44598077,155.747644317000010,Entire home/apt,43.140921901399999,10.863667875200001,Toscana,201509,53
11.6634076025,42.944753678399998,8620125,45344555,88.998653895399997,Entire home/apt,42.944753678399998,11.663407602500000,Toscana,201509,52
10.8927451722,42.933074443800002,12744764,45879365,61.186574553100002,Entire home/apt,42.933074443800002,10.892745172200000,Toscana,201510,53
11.5702394136,43.8565343044,146634,709011,77.873822158400003,Entire home/apt,43.856534304400000,11.570239413600000,Tuscany,201106,48
10.647742087899999,43.900977229299997,13181958,73725322,1023.484519800000044,Entire home/apt,43.900977229299997,10.647742087899999,Toscana,201605,46
11.007764572899999,43.611145282400003,4255518,16388381,100.123485631999998,Private room,43.611145282400003,11.007764572899999,firenze,201406,48
10.372080115899999,43.774527845599998,9059152,47258476,66.748990421499997,Entire home/apt,43.774527845599998,10.372080115899999,Toscana,201510,50
10.792843638,43.771705664400002,430157,506219,67.861473595199996,Entire home/apt,43.771705664400002,10.792843638000001,Tuscany,201104,48
11.8186172884,43.247565506400001,12978066,18730760,122.373149106000000,Entire home/apt,43.247565506400001,11.818617288400000,Toscana,201407,51
11.411721767,43.6017926488,12806962,68357708,83.436238026900000,Entire home/apt,43.601792648800000,11.411721767000000,Toscana,201604,48
